PlayerId;PlayerName;Nationality;Age;Height;Weigh;Foot;Value;Wage;Crossing;Finishing;Heading accuracy;Short passing;Volleys;Dribbling;Curve;FK Accuracy;Long passing;Ball control;Acceleration;Sprint speed;Agility;Reactions;Balance;Shot power;Jumping;Stamina;Strength;Long shots;Aggression;Interceptions;Att. Position;Vision;Penalties;Composure;Defensive awareness;Standing tackle;Sliding tackle;GK Diving;GK Handling;GK Kicking;GK Positioning;GK Reflexes;PlayerName_right;Position
2108;Saúl del Cerro García;Spain;19;185;75;Left;€850K;€900;43;52;55;70;42;54;48;41;68;66;47;52;57;56;53;56;59;69;66;55;66;55;49;53;48;51;53;68;62;10;9;7;9;12;Saúl del Cerro García;Défenseur central
2141;Alvaro Rodríguez Pérez;Spain;28;181;75;Right;€925K;€3K;71;36;60;64;37;58;61;60;60;66;62;58;59;64;64;53;68;69;66;48;65;66;56;52;42;57;65;66;65;6;11;15;13;6;;RWB
4344;Pascal Klemens;Germany;18;186;80;Right;€1.9M;€1K;55;29;63;67;37;57;31;30;60;62;59;52;56;64;54;55;67;66;65;37;66;67;34;47;32;62;65;68;67;9;14;8;14;15;Pascal Klemens;Milieu défensif
3430;Lameck Banda;Zambia;22;169;69;Right;€5.5M;€12K;65;65;48;62;73;82;65;49;56;72;88;89;77;70;86;66;59;63;44;63;41;25;70;55;66;65;22;35;28;8;14;6;14;10;;LW
2123;Álvaro Giménez Candela;Spain;32;183;83;Left;€1.1M;€5K;57;71;68;64;64;66;49;46;50;67;69;70;70;70;57;69;75;76;72;66;30;26;70;63;70;55;32;21;19;13;10;9;8;9;;ST
4612;Scott Brian Banks;Scotland;21;183;74;Left;€1.1M;€6K;59;58;49;59;48;64;63;68;54;62;76;79;65;55;67;62;63;67;58;65;34;26;58;58;61;57;29;33;30;14;12;6;12;7;Scott Brian Banks;Arrière gauche
3957;Soumaila Coulibaly;France;19;191;73;Left;€3.8M;€12K;34;30;70;74;29;62;28;25;73;67;83;89;78;65;54;56;86;67;79;35;78;69;29;38;30;66;65;69;67;5;14;13;10;11;Soumaila Coulibaly;Défenseur central
6074;Yoane Wissa;Congo DR;26;176;74;Right;€11.5M;€57K;71;79;65;74;73;78;56;53;60;78;83;87;82;70;73;75;78;76;68;75;66;31;78;70;71;73;25;23;18;14;7;6;8;15;Yoane Wissa;Ailier gauche
4880;Hannibal Mejbri;Tunisia;20;182;70;Right;€3M;€30K;68;55;53;70;54;69;75;67;69;68;72;74;76;70;74;68;68;78;68;62;88;64;66;71;56;73;64;68;67;9;5;10;11;7;Hannibal Mejbri;Défenseur central
3808;William Joel Pacho Tenorio;Ecuador;21;186;81;Left;€20M;€24K;46;30;70;70;26;52;31;38;68;67;80;85;63;75;58;41;87;69;86;29;76;75;36;47;36;79;78;80;76;9;12;12;13;10;;LCB
2120;Héber Pena Picos;Spain;33;176;69;Left;€875K;€4K;69;68;44;65;52;68;64;76;60;69;78;78;72;60;80;78;63;69;63;66;67;48;66;64;70;57;37;50;42;12;6;12;7;11;;RM
3719;Marvin Ducksch;Germany;29;188;79;Right;€14M;€31K;73;82;73;79;77;73;83;80;69;80;72;66;66;81;65;78;81;74;73;78;54;31;80;81;71;73;27;35;22;6;12;7;12;16;;LS
3433;Nicola Domenico Sansone;Italy;31;173;63;Right;€3.5M;€16K;68;69;59;70;74;76;76;69;67;80;74;74;86;74;80;69;62;58;49;73;62;38;75;74;74;75;46;44;33;11;7;14;9;14;Nicola Domenico Sansone;Défenseur central
4990;Beñat Turrientes Imaz;Spain;21;181;70;Right;€2.7M;€9K;60;43;56;74;43;64;62;71;74;70;68;64;68;66;82;62;51;76;35;54;69;59;62;67;56;68;57;62;65;7;11;7;12;8;Beñat Turrientes Imaz;Milieu central
164;Yunus Akgün;Türkiye;22;173;65;Left;€3.6M;€26K;59;62;53;68;58;78;69;59;61;73;91;88;88;65;88;73;61;72;54;67;52;30;65;64;67;62;32;24;22;6;9;8;7;7;Yunus Akgün;Ailier droit
7247;Mustafa Tan;Türkiye;18;177;71;Right;€250K;€600;48;28;36;48;22;63;37;36;46;48;81;78;76;46;55;42;50;62;48;32;65;50;49;38;43;39;52;44;46;7;10;15;11;5;Mustafa Tan;Arrière droit
5145;Aitor Paredes Casamichana;Spain;23;186;79;Right;€8.5M;€17K;25;29;68;70;46;42;22;21;60;65;60;72;56;75;63;42;75;62;76;44;75;75;31;40;38;61;74;79;73;14;7;12;12;14;Aitor Paredes Casamichana;Défenseur central
4103;Mateo Delph;Belgium;18;180;70;Left;€375K;€700;44;30;47;52;31;58;28;30;49;55;65;62;57;54;68;22;47;57;48;25;53;57;37;31;42;46;53;57;59;12;9;11;8;8;Mateo Delph;Arrière droit
2010;Jhegson Sebastián Méndez Carabalí;Ecuador;26;175;72;Right;€2.5M;€7K;59;54;60;75;48;63;42;54;72;67;67;68;73;72;70;64;68;77;63;60;72;71;52;59;49;61;70;68;65;7;10;9;14;13;Jhegson Sebastián Méndez Carabalí;Milieu défensif
6985;Leonardo Acevedo Ruiz;Colombia;27;185;69;Right;€1.3M;€5K;57;67;65;62;66;69;72;46;46;69;69;73;73;70;62;72;71;63;66;66;59;19;71;58;66;66;19;16;15;12;9;12;10;14;Leonardo Acevedo Ruiz;Milieu central
4624;Lukas Emanuel Petkov;Bulgaria;22;183;76;Right;€2.7M;€9K;58;62;49;72;54;73;63;53;65;70;78;65;68;68;62;78;66;80;60;71;53;51;65;65;54;66;55;58;59;13;8;10;9;7;;LM
1968;Leonardo Román Riquelme;Spain;22;189;83;Right;€3.6M;€10K;12;12;12;20;10;11;11;12;20;10;50;50;51;69;48;50;66;44;68;10;22;11;10;50;15;40;12;13;12;70;71;67;69;73;;GK
1069;박정빈 Jung Bin Park;Korea Republic;29;177;73;Right;€400K;€1K;59;57;47;61;56;61;58;60;56;59;75;76;79;55;77;59;57;52;52;54;41;26;60;58;62;58;35;42;54;13;7;13;8;8;박정빈 Jung Bin Park;Ailier gauche
6693;Luís Carlos Novo Neto;Portugal;35;185;72;Right;€800K;€7K;42;33;76;65;40;48;51;42;62;60;48;64;66;62;59;42;75;64;72;37;78;76;44;46;47;70;76;76;75;10;15;13;15;8;Luís Carlos Novo Neto;Milieu central
1474;Amir Richardson;Morocco;21;195;79;Left;€5M;€12K;54;63;58;75;45;72;64;43;72;73;58;82;67;70;55;63;68;77;73;60;72;69;67;72;43;72;66;69;63;12;11;12;5;10;;CDM
2364;Diant Ramaj;Germany;21;188;81;Right;€3.6M;€5K;10;7;11;25;8;12;12;11;26;15;23;25;29;66;40;59;55;26;64;9;24;12;7;65;17;62;9;9;10;72;65;79;71;73;;GK
7104;Tidjany Touré;France;20;184;74;Right;€1.6M;€3K;59;60;54;60;60;65;59;49;56;66;79;75;74;63;59;59;67;60;57;54;42;17;63;59;55;56;20;28;23;14;11;13;5;10;Tidjany Touré;Ailier gauche
432;Ronald Pereira Martins;Brazil;22;177;69;Right;€2.2M;€13K;64;67;52;54;52;71;46;43;41;74;85;88;71;74;72;73;62;73;46;45;44;23;65;56;58;66;23;44;34;6;14;7;8;8;Ronald Pereira Martins;Défenseur central
2126;Óscar Francisco García Quintela;Spain;27;171;62;Right;€1.3M;€6K;66;67;54;64;61;70;58;46;63;71;71;75;74;68;85;68;66;53;62;71;39;44;67;60;58;63;44;39;34;5;12;6;12;13;Óscar Francisco García Quintela;Milieu central
4082;Charles Vanhoutte;Belgium;24;182;76;Right;€2.4M;€9K;44;53;61;74;46;67;62;45;71;73;62;56;68;64;66;55;72;83;74;57;76;64;48;63;61;68;62;68;67;14;12;11;7;8;;LCM
2772;Dave Johannes Andreas van den Berg;Netherlands;23;185;75;Left;€1.6M;€4K;60;57;57;69;58;66;57;48;68;68;73;67;69;65;65;78;66;77;72;72;70;63;60;65;47;60;59;58;63;11;14;5;10;13;;LCM
1212;Sacha Bansé;Burkina Faso;22;180;71;Right;€1.5M;€3K;55;46;55;66;52;65;63;36;63;66;77;74;68;61;77;60;71;75;61;55;66;63;48;63;45;58;62;63;65;8;14;14;10;12;Sacha Bansé;Ailier droit
24;Matty Jacob;England;22;180;79;Left;€350K;€2K;57;29;50;52;25;58;33;31;32;52;65;59;57;54;66;22;58;55;59;22;56;56;56;36;34;37;51;53;56;10;10;6;9;11;Matty Jacob;Arrière gauche
5026;Jan Hendrik Marx;Germany;28;171;68;Right;€775K;€5K;64;42;39;62;41;62;57;33;44;59;89;69;85;62;86;54;51;84;41;49;55;59;41;47;42;56;52;58;63;13;13;8;5;7;Jan Hendrik Marx;Milieu central
6702;Wendell Nascimento Borges;Brazil;29;176;70;Left;€4.9M;€12K;75;49;55;73;29;76;70;73;65;78;81;78;76;71;76;60;73;74;64;59;82;76;69;69;67;68;67;71;74;8;12;6;14;14;;LB
140;Josh Seary;Republic of Ireland;18;181;76;Right;€375K;€1K;60;43;44;52;36;54;45;32;48;54;69;68;65;52;67;51;51;57;56;31;62;51;48;48;39;48;46;52;50;12;12;15;5;12;Josh Seary;Arrière droit
6860;Niccolò Corrado;Italy;23;179;65;Left;€1.5M;€2K;66;49;53;69;53;65;66;28;67;67;67;68;72;67;70;35;60;63;57;48;58;63;67;68;36;62;61;70;66;6;11;9;12;9;Niccolò Corrado;Arrière gauche
7747;Gökhan Töre;Türkiye;31;176;70;Left;€600K;€5K;67;59;59;65;46;71;75;62;63;68;71;69;74;54;78;73;63;50;70;65;66;43;59;63;64;61;45;38;32;11;10;7;12;11;Gökhan Töre;Milieu défensif
4076;Anthony Christian Moris;Luxembourg;33;186;79;Left;€1M;€10K;20;11;19;46;12;16;16;14;62;34;46;48;46;69;49;59;67;31;69;15;24;17;16;65;27;36;21;14;19;74;70;79;71;75;;GK
7241;Landry Nany Dimata;Belgium;25;185;81;Right;€2M;€9K;62;71;71;67;59;65;45;38;58;66;75;76;71;67;67;74;88;72;83;62;73;30;72;66;74;65;38;38;30;12;15;12;5;10;Landry Nany Dimata;Avant-centre
2516;Ion Nicolăescu;Moldova;24;184;76;Right;€2.1M;€4K;38;73;73;59;61;67;52;43;45;65;72;68;68;68;71;68;82;65;71;63;52;29;71;56;69;73;25;25;31;8;9;10;9;10;Ion Nicolăescu;Avant-centre
3689;Kevin Volland;Germany;30;179;85;Left;€14M;€40K;76;79;76;76;85;78;79;80;73;79;69;68;73;75;79;85;86;83;85;80;80;45;79;80;72;79;36;50;38;8;7;9;7;12;;RS
1078;Raphaël Lipinski;France;20;181;71;Left;€675K;€750;55;40;49;59;38;60;45;32;45;56;65;67;53;58;67;51;55;69;55;42;54;54;47;45;39;49;56;60;59;9;6;8;6;8;Raphaël Lipinski;Arrière gauche
5020;Rayan Philippe;France;22;182;78;Left;€1.5M;€4K;39;66;59;61;54;65;51;32;39;66;72;82;66;59;69;65;71;60;67;54;39;20;65;60;68;63;15;17;22;9;13;6;11;6;;LS
5118;Abdessamad Ezzalzouli;Morocco;21;177;73;Right;€9.5M;€15K;70;74;34;68;58;82;65;49;65;79;85;82;80;70;78;73;60;55;57;66;40;18;68;65;53;68;25;32;28;7;5;6;12;9;Abdessamad Ezzalzouli;Ailier gauche
1352;Emran Soglo;England;17;178;70;Left;€1.3M;€500;64;54;49;65;48;66;61;47;59;66;75;74;76;64;68;58;55;50;48;53;54;57;58;63;48;61;56;62;61;14;5;6;9;6;Emran Soglo;Arrière gauche
1843;Xavier Grande Sánchez;Spain;18;178;68;Right;€725K;€550;60;40;52;62;56;59;64;45;61;56;64;60;58;57;61;47;47;59;43;35;60;59;49;45;49;46;57;62;61;15;7;7;11;11;Xavier Grande Sánchez;Arrière droit
435;Sam Parker;Wales;16;178;65;Right;€375K;€500;53;28;48;42;24;51;39;27;35;47;71;72;67;48;64;36;72;59;66;25;52;49;43;38;34;39;52;51;49;8;15;5;6;6;Sam Parker;Milieu offensif
6300;Estanislau Pedrola Fortuny;Spain;19;185;72;Right;€2M;€19K;60;68;53;66;56;70;55;48;57;67;69;75;72;59;53;70;57;41;50;65;44;24;60;55;59;61;21;19;19;9;5;11;14;15;Estanislau Pedrola Fortuny;Milieu central
5002;Urko González de Zárate Quirós;Spain;22;189;83;Right;€1.8M;€7K;38;40;71;72;24;45;42;44;68;60;50;42;55;61;49;46;76;59;76;50;57;64;48;57;41;59;62;69;66;10;8;11;6;12;Urko González de Zárate Quirós;Milieu central
813;Thibaut Vargas;France;23;175;68;Right;€2.6M;€2K;60;28;57;65;26;61;52;61;52;66;73;73;70;65;72;59;67;73;58;39;64;64;51;46;40;54;59;68;66;5;8;7;11;8;;RM
3156;Côme Bianay Balcot;France;18;188;78;Right;€725K;€2K;51;35;69;62;45;58;40;40;56;55;58;62;52;54;53;60;67;70;61;32;60;61;53;55;51;60;52;58;57;9;14;15;12;5;Côme Bianay Balcot;Milieu offensif
3287;Riccardo Orsolini;Italy;26;183;73;Left;€15.5M;€35K;75;73;54;74;75;84;82;70;67;84;79;79;83;73;76;79;74;67;72;75;44;40;72;77;74;73;52;26;24;11;11;14;6;12;;RM
2263;Iván Chapela López;Spain;24;181;76;Right;€1.9M;€3K;68;70;65;66;53;73;49;51;64;75;76;73;72;59;59;63;69;33;53;57;40;30;67;60;63;59;29;22;21;8;7;9;7;11;;LM
542;Aimen Moueffek;Morocco;22;179;71;Right;€1.9M;€3K;58;55;60;68;39;70;47;47;66;71;69;66;78;65;66;59;69;59;65;56;70;64;63;67;50;66;65;67;65;14;7;9;11;14;Aimen Moueffek;Milieu central
7515;Dries Mertens;Belgium;36;169;61;Right;€5.5M;€35K;72;77;40;77;70;79;82;82;71;84;74;66;74;80;90;76;47;62;33;82;59;36;84;83;79;86;50;41;42;7;10;8;10;4;;CAM
3579;Merlin Röhl;Germany;20;192;79;Right;€3.5M;€11K;59;60;57;73;49;70;47;39;65;72;72;81;67;70;60;62;71;78;70;54;56;62;73;71;42;65;58;64;59;11;14;10;7;8;Merlin Röhl;Milieu central
6428;Dimitrios Nikolaou;Greece;24;188;82;Left;€2.7M;€3K;40;25;70;58;25;30;24;29;60;55;49;48;42;67;47;67;75;64;85;50;75;69;29;26;49;59;72;72;70;8;15;9;5;15;;LCB
5925;Enso David Gonzalez Medina;Paraguay;18;169;69;Left;€1.3M;€5K;53;51;41;63;44;74;40;42;60;66;85;77;76;53;82;46;48;49;36;42;44;26;48;63;48;51;34;36;47;13;12;12;9;8;Enso David Gonzalez Medina;Milieu central
4201;Aiden Connor O'Neill;Australia;24;178;70;Right;€2.2M;€7K;54;59;58;71;58;66;60;53;69;67;74;78;79;68;80;67;75;82;74;65;75;66;59;65;53;69;64;69;67;10;15;7;12;9;Aiden Connor O'Neill;Défenseur central
414;Nathan Wood-Gordon;England;21;188;75;Right;€2.8M;€8K;30;19;60;60;23;42;35;22;38;54;67;85;46;64;61;36;75;53;76;20;68;65;22;34;34;67;71;71;68;14;8;15;13;11;;LCB
2787;Damian van der Haar;Netherlands;19;183;76;Left;€500K;€1K;27;30;56;59;30;32;26;32;48;57;64;55;40;47;60;40;75;63;67;20;46;61;23;31;50;44;60;62;58;10;6;12;7;12;Damian van der Haar;Défenseur central
1459;Oussama Targhalline;Morocco;21;186;70;Right;€3.1M;€7K;56;58;62;73;54;72;59;60;69;73;50;51;68;66;49;70;54;63;47;67;68;65;59;73;54;71;59;63;62;6;7;5;9;8;Oussama Targhalline;Milieu central
3683;Kevin Vogt;Germany;31;194;87;Right;€5M;€29K;63;34;75;80;45;67;50;62;81;73;66;72;54;76;46;76;76;67;83;49;70;80;55;67;53;80;75;76;75;6;13;8;7;14;;CB
6458;Matteo Bianchetti;Italy;30;189;81;Right;€1.5M;€3K;52;21;72;68;19;55;42;36;58;59;55;59;64;71;48;65;77;67;77;41;70;73;21;45;39;64;73;71;71;7;10;5;5;10;;LCB
2510;Thom Jan Marinus Haye;Indonesia;28;177;74;Right;€2.3M;€7K;74;55;52;76;66;72;82;77;83;71;55;50;74;68;73;72;50;72;59;77;68;58;61;75;63;70;53;60;63;6;12;11;10;16;;RDM
3573;Vincenzo Grifo;Italy;30;180;76;Right;€25M;€38K;88;71;47;80;73;82;89;88;76;83;75;67;79;80;78;85;66;71;65;75;52;45;80;78;92;74;48;31;30;10;12;8;8;14;;LM
5422;Alberto Marí Sánchez;Spain;21;183;78;Right;€2.3M;€9K;43;70;71;65;58;64;48;48;49;68;62;66;57;61;59;68;74;61;66;65;36;21;71;51;70;58;24;22;23;12;15;8;6;12;Alberto Marí Sánchez;Arrière gauche
3445;Santiago Daniel Pierotti;Argentina;22;189;83;Right;€2.8M;€8K;61;67;59;68;62;70;67;49;65;72;72;71;70;70;67;72;75;60;74;67;70;62;71;65;55;77;54;68;63;14;6;7;11;12;Santiago Daniel Pierotti;Ailier droit
4329;Michael Langer;Austria;38;195;93;Right;€80K;€2K;13;14;14;29;11;11;12;12;25;21;31;32;22;62;34;45;64;32;76;13;35;15;15;44;13;41;19;12;13;63;64;60;67;65;Michael Langer;Ailier droit
3016;El Bilal Touré;Mali;21;185;72;Right;€4.2M;€22K;54;74;73;70;58;70;54;46;56;72;68;72;66;70;64;73;79;62;71;68;49;17;70;61;71;66;19;14;19;8;15;12;8;12;El Bilal Touré;Avant-centre
7637;Doğukan Özkan;Türkiye;23;185;75;Right;€500K;€2K;12;9;11;16;5;12;12;12;17;11;56;54;45;54;45;47;58;19;53;5;23;9;7;22;11;27;9;14;11;62;64;62;62;60;Doğukan Özkan;Gardien de but
804;Yacine Gaya;Algeria;18;184;74;Right;€350K;€500;28;26;56;46;31;31;29;28;34;42;60;63;46;48;54;42;63;63;61;19;53;55;29;38;41;43;56;60;59;10;7;14;14;10;Yacine Gaya;Milieu central
3442;Kastriot Dermaku;Albania;31;194;89;Left;€575K;€5K;46;32;74;56;35;35;35;36;46;44;33;33;55;64;64;57;76;52;87;25;68;62;40;38;47;64;67;64;62;6;7;8;12;7;Kastriot Dermaku;Défenseur central
6208;Woyo Coulibaly;France;24;188;84;Right;€700K;€900;60;23;62;59;24;58;49;32;51;57;68;74;69;53;51;59;81;80;86;38;50;51;48;47;41;54;52;64;63;6;8;12;13;6;Woyo Coulibaly;Arrière droit
2382;Jay Gorter;Netherlands;23;190;83;Right;€4.5M;€7K;21;16;20;36;15;23;38;20;42;30;51;48;45;66;35;50;64;42;57;11;35;13;14;52;28;48;19;18;19;73;65;67;72;76;Jay Gorter;Gardien de but
7762;Azizbek Turgunboev;Uzbekistan;28;173;72;Left;€725K;€5K;63;64;53;61;58;67;55;42;49;65;77;71;73;64;77;69;65;72;55;60;44;21;64;54;61;47;24;31;27;14;6;10;9;9;Azizbek Turgunboev;Ailier gauche
4475;Matthias Jürgen Zimmermann;Germany;31;177;76;Right;€1.7M;€17K;70;46;54;70;55;63;55;41;65;68;73;84;74;69;77;62;69;73;68;60;73;71;48;65;44;67;71;68;70;8;13;11;12;13;;RB
4850;Lucas Mika Wolf;Germany;21;173;65;Right;€500K;€3K;45;51;39;60;41;65;52;40;46;63;72;68;79;52;83;38;40;50;35;39;36;29;54;57;41;55;38;38;32;11;9;12;13;7;Lucas Mika Wolf;Avant-centre
5660;Gabriel dos Santos Magalhães;Brazil;25;190;87;Left;€47M;€130K;38;37;87;79;28;52;47;27;75;71;61;77;51;85;37;62;87;71;86;30;87;86;44;59;40;74;85;84;85;12;8;13;10;7;;LCB
1051;Matéo Loubatières;France;19;175;63;Left;€400K;€600;50;54;45;65;56;56;55;59;60;59;71;65;68;52;74;59;43;43;35;61;42;48;56;54;61;57;51;55;50;13;8;5;10;13;Matéo Loubatières;Milieu central
7110;Vinícius de Oliveira G. Dias;Brazil;26;188;78;Right;€675K;€2K;13;10;10;35;9;20;13;10;33;22;40;34;45;61;35;42;56;22;59;15;17;15;9;45;13;41;10;12;14;64;59;56;64;67;Vinícius de Oliveira G. Dias;Gardien de but
1060;Abdel Hakim Abdallah;Comoros;25;170;68;Left;€1M;€2K;60;35;63;62;35;60;59;36;58;66;84;78;89;53;88;55;79;81;66;32;55;60;53;51;42;50;58;62;60;12;8;12;14;11;;LWB
3317;Roberto Maximiliano Pereyra;Argentina;32;182;77;Right;€11M;€20K;76;74;60;80;73;82;78;74;76;82;79;76;76;76;76;74;75;78;68;76;71;70;77;79;72;78;66;72;69;4;5;3;4;8;;CAM
1715;Pere Milla Peña;Spain;30;184;72;Left;€4.1M;€11K;72;76;75;74;62;76;65;58;62;76;75;73;75;73;64;78;78;76;62;73;56;41;75;68;72;65;41;38;28;10;10;14;14;14;;LS
2403;Santiago Tomás Giménez;Mexico;22;182;69;Left;€33M;€21K;64;83;80;74;70;77;72;52;69;78;77;75;75;74;70;83;82;80;79;76;78;51;85;76;81;78;55;39;22;6;14;12;6;10;;ST
4067;Christopher Bonsu Baah;Ghana;18;172;73;Left;€2.8M;€2K;60;60;29;65;64;77;67;41;53;74;84;83;81;62;80;74;58;61;59;65;44;30;55;48;51;69;29;30;24;8;5;12;5;8;Christopher Bonsu Baah;Ailier droit
7253;Taylan Antalyalı;Türkiye;28;180;71;Right;€1.4M;€18K;64;62;51;69;50;68;66;51;72;67;65;68;65;70;66;71;64;85;70;66;70;73;66;66;65;67;70;68;65;14;8;11;10;7;Taylan Antalyalı;Milieu central
920;Kenji-Van Boto;Madagascar;27;183;71;Left;€900K;€2K;61;36;60;61;51;61;51;56;62;62;73;69;71;61;64;64;77;87;74;63;50;58;60;42;42;56;61;64;61;13;15;10;13;10;;LB
7366;Uroš Radaković;Serbia;29;194;89;Right;€950K;€5K;36;25;69;52;27;37;20;23;63;54;51;52;54;63;33;48;68;54;85;41;73;66;26;42;34;59;67;67;65;6;8;12;11;10;;RCB
6166;Vinicius de Souza Costa;Brazil;24;187;80;Right;€10.5M;€25K;45;38;73;70;30;68;48;43;71;70;64;68;63;74;47;80;83;80;83;57;79;80;29;62;36;63;74;77;75;14;14;9;13;8;;RCM
6976;Josué Humberto Gonçalves Leal Sá;Portugal;31;187;79;Right;€1.1M;€6K;32;34;70;64;33;63;42;31;64;67;52;54;62;70;59;48;65;74;77;27;70;69;40;34;40;68;71;70;68;16;11;11;13;16;;RCB
4636;Kerim Çalhanoğlu;Germany;20;183;80;Left;€1.9M;€3K;72;45;52;67;48;67;70;54;55;65;77;77;76;62;71;62;69;68;64;53;67;58;59;60;45;52;56;64;61;11;12;14;11;12;Kerim Çalhanoğlu;Arrière gauche
1852;Sergio Escudero Palomo;Spain;33;178;70;Left;€2.2M;€10K;75;55;69;74;51;68;69;68;73;73;62;69;68;74;70;79;70;69;66;63;72;75;67;66;66;69;78;73;71;9;15;7;13;14;;LB
1075;Grégory Coelho;France;23;180;75;Right;€700K;€1K;56;33;57;59;28;62;45;36;48;60;71;72;66;59;67;50;73;70;71;39;56;60;46;39;44;45;60;59;59;10;7;6;14;8;Grégory Coelho;Arrière droit
6056;Hjalmar Ekdal;Sweden;24;188;76;Right;€4.4M;€28K;29;30;72;67;36;59;28;26;63;64;62;66;70;70;55;43;80;66;80;28;74;72;37;55;28;72;73;73;71;5;12;12;6;12;Hjalmar Ekdal;Défenseur central
6443;Diego Falcinelli;Italy;32;186;75;Left;€975K;€2K;32;70;67;64;66;67;45;45;54;70;59;53;64;68;63;70;69;53;69;65;45;20;72;58;65;69;20;15;15;6;12;7;5;14;Diego Falcinelli;Gardien de but
6175;George Baldock;Greece;30;175;67;Right;€1.6M;€20K;69;50;55;67;33;68;54;37;58;68;78;73;75;67;73;46;73;80;67;44;74;64;58;60;45;64;66;69;68;13;13;6;10;15;George Baldock;Arrière droit
4752;Julian Pollersbeck;Germany;28;195;87;Right;€1.2M;€5K;20;12;12;52;17;14;18;19;44;19;36;39;22;68;24;52;59;22;63;14;20;10;6;58;22;24;13;14;15;70;65;69;69;70;Julian Pollersbeck;Gardien de but
6062;Lewis Richardson;England;20;178;70;Right;€725K;€6K;38;62;60;53;58;62;52;34;43;64;70;63;65;54;71;61;65;61;56;53;31;19;62;52;57;61;26;23;18;10;6;7;9;12;Lewis Richardson;Milieu central
7628;Erdoğan Yeşilyurt;Türkiye;29;175;72;Right;€850K;€7K;64;59;54;63;38;68;47;40;61;64;74;71;75;56;75;73;66;73;60;65;62;55;63;58;49;61;53;58;56;13;15;12;16;9;Erdoğan Yeşilyurt;Arrière droit
5264;Sergi Darder Moll;Spain;29;180;71;Right;€29.5M;€40K;75;78;60;85;74;84;83;72;84;82;81;83;84;80;75;83;79;84;75;77;75;76;80;85;60;87;75;76;75;8;9;9;8;12;;LCM
5800;Loris Karius;Germany;30;189;87;Right;€1.6M;€43K;14;18;14;38;14;16;12;14;41;23;55;54;51;69;43;54;72;36;75;16;21;13;8;50;19;60;9;11;13;75;66;72;70;75;Loris Karius;Gardien de but
7089;福井 太智;Japan;18;172;65;Right;€750K;€3K;51;42;41;64;40;64;41;42;67;66;68;65;70;60;81;48;37;47;34;45;55;48;60;64;40;50;43;57;55;14;7;8;13;8;福井 太智;Avant-centre
5642;Morgan Elliot Rogers;England;20;188;80;Right;€2.5M;€16K;62;64;49;64;56;74;58;47;49;67;74;79;60;59;55;70;69;64;74;63;43;34;62;64;60;60;40;42;39;7;8;13;11;14;Morgan Elliot Rogers;Milieu central
6184;Tom Davies;England;25;180;70;Right;€2.9M;€23K;65;63;61;76;42;74;64;59;74;76;63;61;63;71;69;70;68;64;65;66;84;67;67;74;47;75;67;72;68;11;12;9;14;10;Tom Davies;Milieu central
149;Jannik Vestergaard;Denmark;30;199;96;Right;€4.6M;€36K;48;34;81;70;29;46;41;52;75;58;29;37;29;71;28;83;71;54;87;47;85;73;41;58;59;71;75;75;72;16;11;11;15;10;;LCB
2885;Francesco Acerbi;Italy;35;192;88;Left;€9.5M;€67K;34;37;84;76;39;65;58;56;79;71;61;59;38;82;33;75;86;68;85;60;80;84;20;65;61;86;87;89;82;11;9;9;13;11;;CB
4764;Stefan Korsch;Germany;24;181;74;Right;€350K;€2K;48;62;45;60;55;63;55;50;58;63;59;63;60;48;58;65;45;48;48;63;40;31;55;60;56;54;30;35;35;5;6;12;14;7;Stefan Korsch;Ailier gauche
15;Adama Noss Traoré;Mali;28;178;75;Left;€1.9M;€13K;71;60;58;75;57;75;75;72;72;74;74;72;78;66;74;75;71;63;66;70;63;62;68;70;53;69;60;61;59;8;11;9;9;13;Adama Noss Traoré;Avant-centre
7777;Queensy Menig;Netherlands;27;174;69;Right;€1.5M;€10K;59;64;54;65;58;72;68;34;46;74;89;91;88;61;73;66;65;72;48;58;39;35;62;59;57;60;25;32;29;14;9;12;12;8;Queensy Menig;Ailier gauche
4478;Nicolas Gavory;France;28;183;79;Left;€1.4M;€14K;73;56;66;69;57;70;73;68;70;71;69;56;72;69;67;73;72;73;67;64;67;66;65;68;65;68;66;70;70;12;16;7;9;16;;LB
7768;Đorđe Nikolić;Serbia;26;195;91;Right;€775K;€4K;11;8;16;13;6;12;14;12;13;18;24;34;35;53;27;47;60;31;72;6;29;7;5;51;15;54;6;12;11;65;66;63;62;67;Đorđe Nikolić;Avant-centre
2498;Boy Waterman;Netherlands;39;188;83;Right;€130K;€3K;15;11;14;38;15;14;14;14;31;32;48;45;52;65;42;51;68;27;72;20;30;22;12;37;25;51;19;17;14;65;69;68;70;66;Boy Waterman;Gardien de but
563;Anis Mehmeti;Albania;22;180;63;Right;€2.7M;€12K;56;66;52;63;36;73;42;50;60;71;75;74;78;58;78;56;67;70;63;59;63;56;64;68;59;65;52;56;51;10;13;9;10;11;;LM
3680;Frederik Riis Rønnow;Denmark;30;188;81;Right;€9.5M;€27K;14;9;12;25;7;13;16;7;30;12;48;45;34;74;40;52;66;32;67;13;17;12;14;48;17;31;15;11;13;79;79;69;77;78;Frederik Riis Rønnow;Gardien de but
